,Nearest (even),Up,Down,Zero,Stochastic (prop),Stochastic (uniform)
2000,0.15668437480926514,0.17424657344818115,0.17928309440612794,0.1568669557571411,0.3177446126937866,0.3024399995803833
4000,0.9703000307083129,1.078573226928711,1.070929193496704,0.9734152793884278,1.5359813213348388,1.614411759376526
6000,2.178819942474365,2.4215766191482544,2.423992371559143,2.191580367088318,3.4082056045532227,3.5387921571731566
8000,3.7819228172302246,4.18069634437561,4.200382494926453,3.781235599517822,5.875271368026733,6.0797700643539425
10000,5.5479412317276005,6.078213930130005,6.141253733634949,5.524599766731262,8.691036057472228,8.97629656791687
