,Nearest (even),Up,Down,Zero,Stochastic (prop),Stochastic (uniform)
2000,0.0013834714889526367,0.0012465238571166993,0.0012251615524291992,0.0011356115341186524,0.0015225648880004884,0.0016136646270751953
4000,0.0011716604232788086,0.0012764930725097656,0.0012695074081420898,0.0011998891830444336,0.0017724990844726562,0.0016363859176635742
6000,0.001192331314086914,0.0012912511825561523,0.0013117313385009766,0.0012006044387817382,0.001549983024597168,0.0016353607177734375
8000,0.0011915206909179688,0.0012711286544799805,0.0012836933135986328,0.0011802196502685546,0.0015682220458984376,0.0016331195831298829
10000,0.0011953592300415039,0.0013118267059326171,0.0013216018676757812,0.0012143611907958984,0.0015681266784667968,0.001665496826171875
