,Nearest (even),Up,Down,Zero,Stochastic (prop),Stochastic (uniform)
2000,0.12250480651855469,0.12665724754333496,0.12018046379089356,0.11565694808959961,0.5500123023986816,0.5397337913513184
4000,0.41212263107299807,0.4392632722854614,0.4419986724853516,0.4140182018280029,2.6902582168579103,2.8066126108169556
6000,0.8588167190551758,0.91985604763031,0.9161272525787354,0.8611718654632569,6.085542368888855,6.390301322937011
8000,1.5134275436401368,1.6199971675872802,1.6193699836730957,1.5137329578399659,10.898783898353576,11.174969601631165
10000,2.322101879119873,2.511613965034485,2.5010433435440063,2.3364002227783205,16.884419751167297,17.375167846679688
