,numpy,torch_cpu,jax_eager,jax_jit
2000,0.035379967566496064,0.02663385548021391,0.02582468929806144,11.848316384180793
4000,0.03947389057824063,0.018258555424809038,0.1139906883097691,31.870601867975306
6000,0.041900774533539964,0.017195046066615385,0.23980888339021705,38.417846832329744
8000,0.041983076986438626,0.017596718265308123,0.3776136245557108,40.61870109956622
10000,0.04305163245110571,0.01811840404412864,0.5207208452430662,44.37790787895888
