,Nearest (even),Up,Down,Zero,Stochastic (prop),Stochastic (uniform)
2000,0.11099832057952881,0.12085208892822266,0.11812410354614258,0.11178746223449706,0.5637631416320801,0.5545018672943115
4000,0.4116233825683594,0.438503623008728,0.4394784450531006,0.4138430118560791,2.6493047714233398,2.7276111364364626
6000,0.8447813987731934,0.9005937099456787,0.8978503227233887,0.8494083404541015,6.050858092308045,6.279996347427368
8000,1.4953343391418457,1.6016960859298706,1.6024312257766724,1.4949381351470947,10.718935203552245,11.045734310150147
10000,2.2863811016082765,2.466587519645691,2.4662798404693604,2.3006401538848875,16.731161451339723,17.263969802856444
