,numpy,torch_cpu,jax_eager,jax_jit
2000,0.5414036909739176,0.1992069880167643,0.15729729334513345,0.0003045399983723958
4000,2.740475336710612,1.5057199796040852,0.1753711700439453,0.0007959206899007162
6000,6.0339674949646,3.2691985766092935,0.17225003242492676,0.0015352567036946614
8000,11.064993937810263,5.78316346804301,0.1935286521911621,0.002533992131551107
10000,16.779751300811768,8.700897296269735,0.21237977345784506,0.0038091341654459634
