,numpy,torch_cpu,jax_eager,jax_jit
2000,0.03597805789182489,0.04789439788064951,0.024245512824218322,9.660585028790786
4000,0.05226722078698897,0.020567236684243387,0.1305171322437813,27.294819956616056
6000,0.05593075121341692,0.020430177058443088,0.24585897317605068,31.828613827993255
8000,0.05685973154765204,0.02033488043523219,0.39561577282510074,35.893491174897484
10000,0.05855259377054305,0.022374885099635974,0.5462544861295192,42.03832687424829
