,Nearest (even),Up,Down,Zero,Stochastic (prop),Stochastic (uniform)
256,0.0064908027648925785,0.005482530593872071,0.0054114341735839845,0.006223201751708984,0.007594561576843262,0.007807254791259766
512,0.011627793312072754,0.010200166702270507,0.010299777984619141,0.011481809616088866,0.015074014663696289,0.014052414894104004
1024,0.03255727291107178,0.023377490043640137,0.024351286888122558,0.02648162841796875,0.03698165416717529,0.03615493774414062
2048,0.177618670463562,0.15404188632965088,0.15486888885498046,0.18216137886047362,0.17297985553741455,0.2122048854827881
4096,0.7850329160690308,0.6233765840530395,0.6273221015930176,0.7319964408874512,0.8672826290130615,0.853056001663208
8192,2.814889168739319,2.450412631034851,2.352503037452698,2.751773166656494,3.118442344665527,3.013045144081116
