,Nearest (even),Up,Down,Zero,Stochastic (prop),Stochastic (uniform)
2000,0.1207817554473877,0.09706366062164307,0.09740407466888427,0.10878586769104004,0.21018605232238768,0.2043100118637085
4000,1.0039494037628174,0.8350802659988403,0.8431640625,0.9761443138122559,1.1453676700592041,1.1134889364242553
6000,2.1957117557525634,1.8227809190750122,1.8357666969299316,2.1737004995346068,2.4934735774993895,2.397145175933838
8000,3.683986043930054,3.15379056930542,3.1855753898620605,3.685334253311157,4.231273627281189,4.073450756072998
10000,5.61483678817749,4.828848862648011,4.779626107215881,5.599776196479797,6.384920120239258,6.137373352050782
