,Nearest (even),Up,Down,Zero,Stochastic (prop),Stochastic (uniform)
2000,0.14065282344818114,0.16396949291229249,0.1638568639755249,0.13715412616729736,0.23391542434692383,0.22399523258209228
4000,0.8434639930725097,0.9598226070404052,0.9704887390136718,0.8644648313522338,1.1918104648590089,1.1509943008422852
6000,1.8095622301101684,2.021413779258728,2.029777765274048,1.8375927209854126,2.4882150173187254,2.4286554574966432
8000,3.0071250915527346,3.38059401512146,3.463106107711792,3.107758045196533,4.2598083972930905,4.11024329662323
10000,4.5626017332077025,5.191970562934875,5.095915126800537,4.5795941829681395,6.4191561460495,6.1615231275558475
